id,snapshot_date,hospital_code,blood_bank_name,district,city,area,address,contact,hospital_type,A+,A-,B+,B-,O+,O-,AB+,AB-,latitude,longitude,source_file
1939,2026-09-01,18288,Lifeline Blood Centre Nagpur,Nagpur,Nagpur,Central Bazar Road,"Neeti Gaurav Complex, B wing 2nd Floor, Central Bazar Road, , Nagpur, Nagpur,  Maharashtra","Phone: 9823051771 ,Fax: -, Email: lifelinenagpur1@gmail.com",Charitable/Vol,3.0,1.0,10.0,3.0,4.0,4.0,2.0,1.0,21.136,79.088,blood-avail-data-1-9-26.pdf
1923,2026-09-01,18289,Rainbow Blood Centre,Nagpur,Nagpur,Rainbow Diagnostic Services Central Bazar Ro,"3rd Floor, 282, Rainbow Diagnostic Services Central Bazar Ro, Nagpur, Nagpur,  Maharashtra","Phone: 7875128923 ,Fax: 0712-66366, Email:  rainbowbloodbank.nagpur@gmail.com",Charitable/Vol,51.0,0.0,78.0,0.0,76.0,3.0,35.0,3.0,21.13358,79.07274,blood-avail-data-1-9-26.pdf
1877,2026-09-01,18290,Dean Government Medical College And Super Speciality Hospital Blood Centre,Nagpur,Nagpur,Ajni,"Government Medical College Campus Near Tukloji Putla and  RS, Nagpur, Nagpur,  Maharashtra","Phone: 9595219178 ,Fax: 1234567890, Email: bloodbanksshngp@gmail.com",Govt.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.12393,79.1041,blood-avail-data-1-9-26.pdf
1879,2026-09-01,18291,"District - Civil Surgeon,  General Hospital Blood Centre Wardha",Wardha,wardha,General Hosp,"New Bldg. OPD 1st Floor, General Hosp.,Dr.Ambedkar Road, Nea, wardha, Wardha,  Maharashtra","Phone: 9923228026,8380026088 ,Fax: 07152-250624, Email:  cswardha@rediffmail.com",Govt.,16.0,1.0,28.0,0.0,24.0,5.0,2.0,1.0,20.73785,78.6032,blood-avail-data-1-9-26.pdf
1868,2026-09-01,18292,"Kasturba Health SocietyS, Blood Centre, Sevagram(Mgims)",Wardha,Wardha,Department Of Pathology,"Kasturba Health SocietyS, Blood Centre, Sevagram(Mgims), Department of  Pathology, MGIMS and Kasturba Hospital  Sevagr, Wardha, Wardha, Maharashtra","Phone: 9422144855 ,Fax: 7152284333, Email: bloodbank@mgims.ac.in",Charitable/Vol,14.0,0.0,26.0,6.0,23.0,1.0,14.0,0.0,20.73929,78.66093,blood-avail-data-1-9-26.pdf
1872,2026-09-01,18293,Jawaharlal Nehru Medical College Blood Centre,Wardha,wardha,Sawangi Meghe,"Acharya Vinoba Bhave Rural Hospital Building, Ground Floor, , wardha, Wardha,  Maharashtra","Phone: 8600560824 ,Fax: 0, Email: jnmcbloodbank@rediffmail.com",Charitable/Vol,34.0,2.0,107.0,4.0,59.0,6.0,5.0,0.0,20.715824,78.575564,blood-avail-data-1-9-26.pdf
1875,2026-09-01,18295,"Arpan Blood Centre,Blood Component Lab. And Aphersis Centre",Ahmadnagar,Sangamner,Swatantrya,"First Floor, H.No.1542/43, above Bank of Badoda, Swatantrya , Sangamner,  Ahmadnagar, Maharashtra","Phone: 9822324340(Tated),02425-226036 / 220457 ,Fax: -, Email:  nandkishor@arpanbloodbank.org",Charitable/Vol,5.0,0.0,15.0,6.0,13.0,2.0,10.0,0.0,19.56998,74.20715,blood-avail-data-1-9-26.pdf
1860,2026-09-01,18297,The Santajee Educational And Medical Foundation Trusts Navjeevan Blood Centre,Nashik,Nashik,Mumbai Naka,"T.P No.1, Final Plot No.181,Office No.15,16,17, Second Floor, Nashik, Nashik,  Maharashtra","Phone: 0253 - 2508777, 9604496044 ,Fax: -, Email:  navjeevanbloodbanknsk@gmail.com",Charitable/Vol,62.0,6.0,92.0,0.0,123.0,4.0,35.0,2.0,,,blood-avail-data-1-9-26.pdf
2004,2026-09-01,27104,Sanjeevani Blood Centre,Aurangabad,Aurangabad,Jawahar,"Malan plaza,near Durgamata mander,jawahar, Malan plaza,near Durgamata  mander,jawahar, Aurangabad, Aurangabad, Maharashtra","Phone: 9970628874 ,Fax: -, Email: aurangabadbloodbank@gmail.com",Charitable/Vol,40.0,5.0,62.0,3.0,93.0,5.0,23.0,0.0,19.87338,75.34497,blood-avail-data-1-9-26.pdf
2005,2026-09-01,27105,Indian Red Cross Society Blood Bank Ratnagiri,Ratnagiri,Ratnagiri,Nagarparishad Compound,"Nagarparishad Compound,,  (KD-25) Ratnagiri, Ratnagiri, Ratnagiri, Maharashtra","Phone: 02352-223262 ,Fax: -, Email: redcrossratnagiri@rediffmail.com",Red Cross,35.0,0.0,31.0,0.0,50.0,0.0,14.0,1.0,16.98862,73.29818,blood-avail-data-1-9-26.pdf
2003,2026-09-01,27107,TATA MEMORIAL CENTRE-ACTREC,Mumbai,Mumbai,Parel,"Department of Transfusion Medicine, 5th and 6th Floor, Service Block, Tata  Memorial Hospital, Parel, Mumbai, Mumbai, Mumbai, Maharashtra","Phone: 2224127096 ,Fax: 1234567890, Email: dtmtata@gmail.com",Govt.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.00486,72.84292,blood-avail-data-1-9-26.pdf
2006,2026-09-01,27108,Jankalyan Blood Center,Nandurbar,Nandurbar,Desaipura,"First Floor, Vivekanand Hospital,Desaipura,, Nandurbar, Nandurbar, Maharashtra","Phone: 9421362381 ,Fax: 1234567890, Email: drrajeshkeswani@gmail.com",Charitable/Vol,1069.0,166.0,4269.0,55.0,1745.0,165.0,318.0,38.0,21.35958,74.25067,blood-avail-data-1-9-26.pdf
2007,2026-09-01,27109,District General Hospital Blood Bank Satara,Satara,Satara,Sadar,"District General Hospital Camps, Sadar Bazar Satara, Satara, Satara,  Maharashtra","Phone: 02162234522 ,Fax: -, Email: bbsknpsatara@gmail.com",Govt.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.70774,74.00063,blood-avail-data-1-9-26.pdf
2017,2026-09-01,27111,Shwas foundation kavathemahankal trust sanchalit maha blood centre and  comprehensive thalassemia day,Pune,Pune,Saswad,"S.No 4380, Property No 2/3618, second floor, President Apartment, Opp.St.stand,  Pune Road, Saswad , Tal Purandar, Pune, Maharashtra, Pune, Pune, Maharashtra","Phone: 7972587797 ,Fax: 0, Email: purandarbloodcenter@gmail.com",Charitable/Vol,60.0,2.0,26.0,3.0,55.0,6.0,9.0,1.0,17.02311,74.85763,blood-avail-data-1-9-26.pdf
2015,2026-09-01,27113,"Blood Bank Civil Hospital, Chandrapura",Chandrapur,Chandrapur,Near Chota Bazar,"Govt. General Hospital Blood Bank, near chota bazar, main road, Mahatma gandhi  marg,, Chandrapur, Chandrapur, Maharashtra","Phone: 9766915047 ,Fax: -, Email: bbchandrapur@gmail.com",Govt.,5.0,0.0,9.0,0.0,7.0,2.0,3.0,0.0,,,blood-avail-data-1-9-26.pdf
2016,2026-09-01,27114,"Blood Bank Civil Hospital, Amravati",Amravati,Amravati,Dr. Babasaheb Ambedkar Chowk Dist,"Dr. Babasaheb Ambedkar Chowk Dist - General Hospital Blood Bank, Amravati,  Amravati, Maharashtra","Phone: 9960616471 ,Fax: -, Email: csamaravati2016@gmail.com",Govt.,30.0,4.0,57.0,3.0,116.0,4.0,19.0,2.0,20.93326,77.76077,blood-avail-data-1-9-26.pdf
2011,2026-09-01,27115,"Blood Bank Civil Hospital, Beed",Beed,Beed,Barshi,"Civil Surgeon Dist- General Hospital, Barshi Road, Beed, Bid, Maharashtra","Phone: 8177922654 ,Fax: -, Email: cs_beed@rediffmail.com",Govt.,2.0,3.0,1.0,2.0,3.0,0.0,3.0,0.0,18.98909,75.76008,blood-avail-data-1-9-26.pdf
2012,2026-09-01,27116,"Blood Bank Civil Hospital, Alibag",Raigarh,Alibag,Alibag,"Civil Hospital, Alibagh, Alibag, Raigarh, Maharashtra","Phone: 9881671533 ,Fax: -, Email: bloodbankalibag@gmail.com",Govt.,38.0,1.0,25.0,5.0,33.0,6.0,12.0,0.0,18.64078,72.87172,blood-avail-data-1-9-26.pdf
2009,2026-09-01,27117,"Blood Bank Civil Hospital, Bhandara",Bhandara,Bhandara,General Hospital Blood Bank,"General Hospital Blood Bank, Bhandara, Bhandara, Maharashtra","Phone: 8007263650 ,Fax: -, Email: bloodbank_bhandara@rediffmail.com",Govt.,26.0,6.0,58.0,3.0,46.0,5.0,18.0,1.0,21.17501,79.65582,blood-avail-data-1-9-26.pdf
2010,2026-09-01,27118,"Blood Bank Civil Hospital, Ratnagiri",Ratnagiri,Ratnagiri,Districhospital Ratnagiri,"BLOOD BANK, DistricHospital Ratnagiri, opposite Dr.babasaheb ambedkar statue,   tal Ratnagiri, Ratnagiri, Ratnagiri, Maharashtra","Phone: 7709268824 ,Fax: -, Email: bloodbank.ghr123@gmail.com",Govt.,74.0,0.0,86.0,2.0,119.0,2.0,38.0,0.0,16.98913,73.29887,blood-avail-data-1-9-26.pdf
2013,2026-09-01,27119,"Blood Bank Civil Hospital, Solapur",Solapur,Solapur,Rasta Peth,"OPD Building 1st Floor, Solapur, Solapur, Maharashtra","Phone: 9850741985 ,Fax: -, Email: Deansolapur@gmail.com",Govt.,2.0,3.0,6.0,3.0,6.0,2.0,4.0,1.0,17.65992,75.90639,blood-avail-data-1-9-26.pdf
1977,2026-09-01,27120,Sasoon Blood Centre Pune,Pune,Pune,Opp.Ambedkar Chawk,"Ground Floor,Section 5, Opp.Ambedkar Chawk,Station Rd, Pune, Pune, Maharashtra","Phone: 9372787100 ,Fax: -, Email: bjmc.bloodbank@gmail.com",Govt.,72.0,4.0,43.0,1.0,85.0,1.0,25.0,6.0,18.52043,73.85674,blood-avail-data-1-9-26.pdf
1978,2026-09-01,27121,"Government Medical College And Hospital ,Blood Centre, Miraj",Sangli,Miraj,Pandharpur Rd,"Pandharpur Rd, Maji Sainik Vasahat Miraj Sangli Maharashtra, Miraj, Sangli,  Maharashtra","Phone: 8217623897 ,Fax: -, Email: gmchmirajbloodbank@gmail.com",Govt.,24.0,1.0,18.0,0.0,105.0,0.0,16.0,2.0,16.84394,74.6516,blood-avail-data-1-9-26.pdf
1981,2026-09-01,27122,Indira Gandhi Medical College & Hospital Nagpur,Nagpur,Nagpur,Central Avenue,"IGMC Hosp. Central Avenue Road, Near Railway Station, Nagpur, Nagpur, Nagpur,  Maharashtra","Phone: 9823839662 ,Fax: -, Email: dramrapali.gaikwad@gmail.com",Govt.,42.0,1.0,41.0,5.0,35.0,4.0,15.0,2.0,21.14893,79.11656,blood-avail-data-1-9-26.pdf
1982,2026-09-01,27123,Civil Hospital Washim,Washim,Washim,Near Akola Naka,"General Hospital Blood Bank, Near Akola Naka, Washim, Washim, Maharashtra","Phone: 7972007989 ,Fax: 0, Email: bb328@rediffmail.com",Govt.,16.0,1.0,10.0,0.0,27.0,1.0,0.0,2.0,20.12176,77.13136,blood-avail-data-1-9-26.pdf
1980,2026-09-01,27124,"Central Hospital Blood Centre, Ulhasnagar, Thane",Thane,ulhasnagar,Ulhasnagar,"Central Hospital Ulhasnagar No.3,Near Sewa Sadan College, Ulhasnagar, ulhasnagar  , Thane, Maharashtra","Phone: 0251-2708730 ,Fax: -, Email: bloodbankulhasnagar@gmail.com",Govt.,30.0,1.0,29.0,1.0,36.0,2.0,9.0,1.0,19.22966,73.16502,blood-avail-data-1-9-26.pdf
1975,2026-09-01,27126,Civil Hospital Sindhudurg,Sindhudurg,Kudal,Sindhudurg,"At post - Oros, Tal - Kudal, Kudal, Sindhudurg, Maharashtra","Phone: 9422416949 ,Fax: -, Email: satardekar_prashant@yahoo.in",Govt.,40.0,3.0,54.0,6.0,23.0,5.0,8.0,3.0,16.12019,73.689563,blood-avail-data-1-9-26.pdf
1976,2026-09-01,27127,"Blood Centre, Govt.Medical College, General Hospital Latur",Latur,Latur,Gandhi Chowk,"Blood Bank, Govt.Medical College & Hospital Old Railway Station,  Gandhi Chowk,  Latur, Latur, Maharashtra","Phone: 9881417339 ,Fax: -, Email: bloodbankgmclatur13@gmail.com",Govt.,22.0,8.0,22.0,2.0,17.0,1.0,6.0,1.0,18.39451,76.57814,blood-avail-data-1-9-26.pdf
1973,2026-09-01,27128,Patangshah Cottage Hospital Blood Centre Jawhar Palghar,Palghar,Jawhar,Palghar,"cottage hospital, jawhar palghar, Palghar, Maharashtra","Phone: 973078707 ,Fax: -, Email: pchjbloodbank@gmail.com",Govt.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,blood-avail-data-1-9-26.pdf
1974,2026-09-01,27129,"Dean, Govt. Medical College Hospital Blood Centre Akola",Akola,Akola,Dist.Gen Hospital Comp. Z.P.Road,"Dist.Gen Hospital Comp. Z.P.Road, Akola, Akola, Maharashtra","Phone: 9503865536 ,Fax: -, Email: bloodbankgmcakola@gmail.com",Govt.,6.0,3.0,4.0,0.0,6.0,2.0,8.0,5.0,20.702666,77.001984,blood-avail-data-1-9-26.pdf
1990,2026-09-01,27130,"Medical Supritentent Sub-District (Rural) Hospital Blood Centre, Gadchiroli  Aheri",Gadchiroli,Aheri,Gadchiroli,"Sub-District (Rural) Hospital Blood Bank, Aheri, At Post & Tal. Aheri, Dist.  Gadchiroli, Aheri, Gadchiroli, Maharashtra","Phone: 9423121760 ,Fax: -, Email: ms.sdhaheri@gmail.com",Govt.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1861,79.9906,blood-avail-data-1-9-26.pdf
1988,2026-09-01,27131,Dr.Shankarrao Chavan Government Medical College And Hospital Blood Centre  Nanded,Nanded,Nanded,Vishnupuri,"Dr.Shankarrao Chavan government medical college and hospital, vishnupuri,  Nanded, Nanded, Nanded, Maharashtra","Phone: 9970054434 ,Fax: -, Email: gmcbbnanded@gmail.com",Govt.,64.0,2.0,28.0,0.0,75.0,1.0,22.0,0.0,19.1564,77.31328,blood-avail-data-1-9-26.pdf
1995,2026-09-01,27133,Daga Memorial Women Govt. Hospital Blood Centre Nagpr,Nagpur,Nagpur,Gandhibag,"Gandhibag, Nagpur, Nagpur, Maharashtra","Phone: 7038150432 ,Fax: -, Email: Poonam.nimgade14@gmail.com",Govt.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,blood-avail-data-1-9-26.pdf
1791,2026-09-01,27145,"Civil Surgeon, District General Hospital Blood Centre & Blood Component Unit  Hingoli",Hingoli,Hingoli,Hingoli Akola,"District General Hospital Blood Bank & Blood Component unit,  Hingoli Akola,  Road Risala Bazar, Hingoli, Hingoli, Maharashtra","Phone: 9422287396 ,Fax: 0, Email: bloodbankhingoli@gmail.com",Govt.,16.0,0.0,44.0,2.0,15.0,11.0,15.0,2.0,19.71737,77.14937,blood-avail-data-1-9-26.pdf
1787,2026-09-01,27146,"Govt. Medical College Blood Centre, Nagpur",Nagpur,Nagpur,Hospital Building,"Model Blood Bank, 2nd Floor, Hospital Building, Govt. Medical College &  Hospital, Nagpur, Nagpur, Maharashtra","Phone: 9673521263 ,Fax: -, Email: gmchbbngp@gmail.com",Govt.,0.0,0.0,57.0,0.0,53.0,0.0,13.0,1.0,21.1261,79.0971,blood-avail-data-1-9-26.pdf
1809,2026-09-01,27150,"Sub -Dist Cottage Hospital, Blood Centre , Sawantwadi, Sindhudurg",Sindhudurg,Sawantwadi,Sindhudurg,"Sub -Dist Cottage Hospital, Blood Bank, Sawantwadi, Sindhudurg, Maharashtra","Phone: 9422436096 ,Fax: -, Email: bloodbank.sdhsawantwadi@gmail.com",Govt.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.90526,73.82132,blood-avail-data-1-9-26.pdf
1802,2026-09-01,27152,Bai Gangabai Ladies Hospital Blood Centre Gondiya,Gondiya,Gondia,Civil Lines,"Bai Gangabai Ladies Hospital Blood Bank,Civil Lines, Gondia, Gondiya,  Maharashtra","Phone: 8668833731 ,Fax: -, Email: gondiabloodbank@gmail.com",Govt.,5.0,0.0,10.0,0.0,2.0,0.0,3.0,0.0,21.45925,80.19768,blood-avail-data-1-9-26.pdf
1801,2026-09-01,27154,"Sir, J.J. Group Hospital Blood Centre, Byculla Mumbai",Mumbai,Mumbai,Byculla,"Blood Bank Department, Main Building, Gr.floor near Apaghath Vibhagh, Sir  J.J.Hospital Byculla, Mumbai, Mumbai, Maharashtra","Phone: 9322106373 ,Fax: -, Email: jjbloodbank@gmail.com",Govt.,15.0,14.0,40.0,1.0,8.0,4.0,7.0,2.0,18.96299,72.83376,blood-avail-data-1-9-26.pdf
1761,2026-09-01,27160,Spandan Blood Centre Yavatmal,Yavatmal,Umerkhed,Yavatmal,"SATYRUKH HOSPITAL BUILDING BASEMENT GUT NO5/5 PLOT NO.17, NEAR BABASHEB AMBEDKAR  AQUARE MAHAGAON ROAD, Umerkhed, Yavatmal, Maharashtra","Phone: 7721088344 ,Fax: -, Email: spandanbloodcentre2026@gmail.com",Private,28.0,2.0,18.0,4.0,19.0,1.0,7.0,0.0,,,blood-avail-data-1-9-26.pdf
1747,2026-09-01,27162,Jeevan Dhara Blood Centre,Pune,Pune,Dhanori,"r. No. 52, Plot No. 32, Lane No-3, , Bhairav Nagar, Dhanori, Pune 411015, Pune,  Pune, Maharashtra","Phone: 9921090906 ,Fax: 0, Email:  jeevandharabc1@gmail.com",Charitable/Vol,7.0,1.0,29.0,1.0,37.0,2.0,5.0,0.0,,,blood-avail-data-1-9-26.pdf
1748,2026-09-01,27163,"Matoshree Blood Centre, Blood Component and Apheresis Centre",Parbhani,Parbhani,Jintur,"Ward No. A-21, Plot No. 09, Quadri Mamsion Second Floor, Jintur Road, Parbhani,   Parbhani, Parbhani, Maharashtra","Phone: 8412844170 ,Fax: 0, Email: matoshreebloodcentre0606@gmail.com",Charitable/Vol,4.0,2.0,14.0,1.0,10.0,2.0,0.0,0.0,,,blood-avail-data-1-9-26.pdf
1745,2026-09-01,27164,HINDU HRUDAYSAMRAT BALASAHEB  THACKERAY  HOSPITAL BLOOD CENTRE,Nashik,Nashik,Deolali,"NASHIK MUNICIPAL CORPORATION NMC BYTCO HOSPITAL , BUILDING IN SERVE NO 240 P &  241 P AT VILLAGE DEOLALI NASHIK, Nashik, Nashik, Maharashtra","Phone: 9823025292 ,Fax: 1234567890, Email: HHBTBLOODCENTRE@GMAIL.COM",Govt.,2.0,0.0,6.0,0.0,10.0,1.0,2.0,0.0,,,blood-avail-data-1-9-26.pdf
1746,2026-09-01,27165,Panchavati Blood Centre Nashik,Nashik,Nashik,Tarwala Nagar,"Plot no 3  3rd floor  Sangle Hospital, Survey no  159/1/1B/2  Tarwala Nagar   Nashik, Nashik, Nashik, Maharashtra","Phone: 9823860718 ,Fax: 0, Email: panchavatibloodcentre25@gmail.com",Charitable/Vol,37.0,1.0,54.0,2.0,38.0,1.0,34.0,2.0,,,blood-avail-data-1-9-26.pdf
1751,2026-09-01,27166,M/s. Jupiter Hospital Blood Centre Kalyan Thane,Thane,Thane,Kalyan,"3rd floor, Opposite Runwal Gardens,, Kalyan Shil Road Domivli Thane, Thane,  Thane, Maharashtra","Phone: 8108752243 ,Fax: 0, Email: bloodcentre.dombivli@jupiterhospital.com",Private,23.0,0.0,20.0,0.0,13.0,1.0,6.0,0.0,,,blood-avail-data-1-9-26.pdf
1752,2026-09-01,27167,Warje Blood Centre,Pune,Pune,Warje,"Mauli Krupa Building 1st floor House no 402 3, S no 138 2A 2 2 NDA Road Warje  Pune Tal Haveli Pune, Pune, Pune, Maharashtra","Phone: 9960200763 ,Fax: 0, Email: warjebloodcenter2024@gmail.com",Charitable/Vol,36.0,2.0,40.0,5.0,60.0,4.0,21.0,1.0,,,blood-avail-data-1-9-26.pdf
1749,2026-09-01,27168,Siddeshwar Pratisthans Manwath Blood Centre,Parbhani,Manwath,Manwath,"Porwal Complex Pathri Road, Manwath Tal Manwath Parbhani, Manwath, Parbhani,  Maharashtra","Phone: 9623361614 ,Fax: 0, Email: manwathbloodcenter26@gmail.com",Charitable/Vol,30.0,0.0,23.0,0.0,30.0,1.0,8.0,2.0,,,blood-avail-data-1-9-26.pdf
1750,2026-09-01,27169,Ocean Bahuudeshiya Sansthas Lions Blood Centre Wardha,Wardha,Wardha,Shastri Chowk,"1st floor Plot No 9 5 Nazul Sheet No 19 Shahstri Chowk, Wardha Tal & Dis Wardha,  Wardha, Wardha, Maharashtra","Phone: 7588775111 ,Fax: 0, Email: lionsbloodcentre25@gmail.com",Charitable/Vol,30.0,4.0,20.0,3.0,46.0,7.0,12.0,2.0,,,blood-avail-data-1-9-26.pdf
1784,2026-09-01,27170,B S P Medical College Blood Centre Chh Sambhaji Nagar,Aurangabad,Aurangabad,Beed Highway Road Nipani Bhalgaon Chh.Sambhaji Nagar,"B S P Medical College and Hospital Gr Floor Gut No 179, Beed Highway Road Nipani  Bhalgaon Chh.Sambhaji Nagar, Chh Sambhaji Nagar Aurangabad, Aurangabad, Maharashtra","Phone: 7447807818 ,Fax: 0, Email: bspbloodcentre1@gmail.com",Charitable/Vol,65.0,4.0,78.0,6.0,59.0,9.0,32.0,1.0,,,blood-avail-data-1-9-26.pdf
1778,2026-09-01,27171,Shri Chhatrapati Shivaji Bahuuddheshiya Sansthas Varad Blood Centre Dhule,Dhule,Dhule,Manmad Junction,"Plot no 54 55 Manmad Junction 2nd floor, Baba Appa Varade Dr House Dhule, Dhule,  Dhule, Maharashtra","Phone: 9511656296 ,Fax: 0, Email: varadbloodcentre@gmail.com",Charitable/Vol,49.0,3.0,86.0,4.0,73.0,6.0,24.0,0.0,,,blood-avail-data-1-9-26.pdf
1773,2026-09-01,27174,MGM College Nerul Blood Centre,Thane,Thane,Belapur,"Plot no1 Sector 1A, CBD Belapur Navi Mumbai Dis Thane, Thane, Thane,  Maharashtra","Phone: 7045331191 ,Fax: 0, Email: bloodcentrecbd@mgmmcnerul.edu.in",Charitable/Vol,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,blood-avail-data-1-9-26.pdf
1775,2026-09-01,27177,Warud Blood Centre Tal Warud Dis Amravati,Amravati,Warud,Warud,"2nd floor, Plot No.22, Survey No.133/2, Ward No.2, Renuka Nagar, Pandhurna  Square, Warud, Tal: Warud, Dis: Amravati, Warud, Amravati, Maharashtra","Phone: 7020201842 ,Fax: 0, Email: manish.chandnani88@gmail.com",Charitable/Vol,15.0,0.0,79.0,3.0,51.0,1.0,8.0,0.0,,,blood-avail-data-1-9-26.pdf
1776,2026-09-01,27178,Shri Balaji Blood Centre component Lab Apheresis & Research centre,Amravati,Achalpur,Achalpur,"Achalpur Dis Amaravti, Achalpur, Amravati, Maharashtra","Phone: 7219554537 ,Fax: 0, Email: shribalajibloodcentreachalpur@gmail.com",Charitable/Vol,10.0,1.0,9.0,1.0,11.0,0.0,3.0,0.0,,,blood-avail-data-1-9-26.pdf
1774,2026-09-01,27179,Shree Mangalmurti Blood Centre Component and Apheresis Centre,Hingoli,Hingoli,Hingoli,"Sahu Towers NTC Hingoli, Hingoli, Hingoli, Maharashtra","Phone: 9561175643 ,Fax: 0, Email: mangalmurtibloodbank@gmail.com",Charitable/Vol,30.0,0.0,33.0,0.0,20.0,3.0,13.0,2.0,,,blood-avail-data-1-9-26.pdf
2002,2026-09-01,280120,Shree Swami Samarth Blood Centre,Ratnagiri,Ratnagiri,Shree Kshetra,"B.K.L.Walwalkar Hosp.Diagnostic & Rech.Cent., Shree Kshetra , Ratnagiri,  Ratnagiri, Maharashtra","Phone: 9822881027, 02355-264693/264149 ,Fax: 02355-264181, Email:  bloodbank@walawalkarhospital.com",Charitable/Vol,40.0,3.0,33.0,3.0,35.0,3.0,16.0,1.0,17.399914,73.547448,blood-avail-data-1-9-26.pdf
1997,2026-09-01,280123,M/S Vidyashree Charitable Trusts Om Blood Centre,Pune,Pune,Mangalwar P,"Upper Ground Floor, CTs No.61/1, Maruti Heights, Mangalwar P, Pune, Pune,  Maharashtra","Phone: 09665012355,08149508080 / 7304101080 ,Fax: -, Email:  muneshkolhe@rediffmail.com",Charitable/Vol,161.0,6.0,162.0,2.0,234.0,0.0,32.0,4.0,18.51455,73.86499,blood-avail-data-1-9-26.pdf
1998,2026-09-01,280124,M/S Pimpri Chinchwad Blood Centre,Pune,Pimpri,Mhada Commercial Complex,"Mhada commercial complex,2nd floor above dakshin hotelSant T, Pimpri, Pune,  Maharashtra","Phone: 7559419137 ,Fax: -, Email: bloodbankpc@gmail.com",Charitable/Vol,6.0,1.0,53.0,0.0,74.0,3.0,6.0,0.0,18.623079,73.818593,blood-avail-data-1-9-26.pdf
1992,2026-09-01,280125,Red Plus Blood Centre Pune,Pune,Pune,Pmt B,"Sr.No.952 to 958, Hiraratan Building., 1st floor, Near PMT B, Pune, Pune,  Maharashtra","Phone: 020-27112365 /  27112333, 9921166011 ,Fax: -, Email:  redplusbloodbank@gmail.com",Charitable/Vol,106.0,3.0,114.0,2.0,140.0,4.0,24.0,0.0,18.63853,73.84779,blood-avail-data-1-9-26.pdf
1994,2026-09-01,280126,Morya Blood Centre,Pune,Chinchwad,Midc,"N.B.Engineers, Plot No.Se/1/1-1, D-11, Block, MIDC, Near Mohan Nagar, CHINCHWAD,  Pune, Maharashtra","Phone: 9975564130, 02027462000 ,Fax: -, Email: morayabloodbank7@gmail.com",Charitable/Vol,32.0,1.0,30.0,0.0,40.0,3.0,15.0,1.0,18.6238,73.80396,blood-avail-data-1-9-26.pdf
1991,2026-09-01,280128,M/S Navi Mumbai Blood Centre,Raigarh,Kharghar,Kharghar,"Vishwanath Bhavan, C-87, Sector 12,, Kharghar, Raigarh, Maharashtra","Phone: 9137877436 ,Fax: -, Email: Newman.bloodbank@rediffmail.com",Charitable/Vol,4.0,0.0,6.0,3.0,3.0,0.0,2.0,0.0,19.0432,73.06625,blood-avail-data-1-9-26.pdf
1985,2026-09-01,280130,"Indian Red Cross Society, Dr. Shirgaonkar Blood Centre",Sangli,Sangli,Red Cross Chowk,"Red Cross Chowk, Civil Hospital Road,, Sangli, Sangli, Maharashtra","Phone: 8080368303 ,Fax: 2332372376, Email: shirgaonkar_sangli@yahoo.co.in",Red Cross,19.0,3.0,29.0,2.0,32.0,3.0,4.0,0.0,16.85381,74.575,blood-avail-data-1-9-26.pdf
1986,2026-09-01,280131,"Padma Bhushan Vasantdada Patil (Civil Surgeon), Govt. General Hospital Blood  Centre, Sangli",Sangli,Sangli,Govt. Genera,"Padma bhushan Vasantdada Patil (Civil Surgeon), Govt. Genera, Sangli, Sangli,  Maharashtra","Phone:  9011654102 ,   9890935611,0233- 2374651 ,Fax: 0233-2374585, Email:  sanglicivilbb@gmail.com",Govt.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.852571,74.574678,blood-avail-data-1-9-26.pdf
1983,2026-09-01,280132,Prakash Blood Centre And Blood Component Seperation Unit,Sangli,Uran Islampur,Islampur,"Islampur Sangli Road, Uran - Islampur, Tal -Walwa,, Prakash Hospital and  Research Centre, Urun-Islampur., Urun Ishwarpur, Sangli, Maharashtra","Phone: 9545546906 ,Fax: 1234567890, Email: prakashbloodbank16@gmail.com",Private,50.0,1.0,59.0,1.0,69.0,1.0,18.0,0.0,16.8524,74.58148,blood-avail-data-1-9-26.pdf
1984,2026-09-01,280133,"S. S.Venutai Y. Chavan Sub-District Hospital, Blood Centre Karad",Satara,Karad,Budhwar Peth,"Plot No.290/91, Budhwar peth, Station Road,, Karad, Satara, Maharashtra","Phone: 9423271924,(02164)222459/222462 ,Fax: 02164-222459/221020, Email:  mskarad@gmail.com",Govt.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.28431,74.18119,blood-avail-data-1-9-26.pdf
