snapshot_date,entrydate,hospital_code,blood_bank_name,address,contact,hospital_type,A+,A-,B+,B-,O+,O-,AB+,AB-,source_file,district,area,city,latitude,longitude,BBRI,risk_class
2026-09-10,2026-09-10 17:04:28,18238,"Ircs Nagappa Ambarkhane Blood Centre, Udgir","IRCS Nagappa Amberkhane Blood Bank, Udgir Tq. Udgir, , Udgir, Latur,  Maharashtra","Phone: 9422185125, 02385-258325 ,Fax: -, Email: bloodbankudgir@yahoo.com",Red Cross,15,0,17,1,32,3,13,0,blood-avail-data-10-9-26.pdf,Latur,Udgir,Udgir,18.39231,77.10699,20.609495420209008,Low Risk
2026-09-10,2026-09-10 09:01:25,18118,Annasaheb Galatge Lions Blood Centre  Run By Gadhinglaj Lions Welfare  Association,"Doctors Colony, Gadhinglaj,, Gadhinglaj, Kolhapur, Maharashtra","Phone: 9423800099 ,Fax: (02327) 223100, Email: annasahebg@gmail.com",Charitable/Vol,65,2,39,4,89,2,24,1,blood-avail-data-10-9-26.pdf,Kolhapur,Doctors Colony,Gadhinglaj,16.21944,74.35184,14.02435895876903,Low Risk
2026-09-10,2026-09-10 06:53:40,18124,Acharya Shree Tulsi Blood Centre,"Gat.No.1232 Sangli - Kolhapur Road, Jaysingpur Udgaon, in front of Sai showroom  ,Udagaon, jaysingpur, Kolhapur, Maharashtra","Phone: 7057548108 ,Fax: -, Email: tulsibloodbank.555@gmail.com",Charitable/Vol,33,0,36,1,47,1,8,1,blood-avail-data-10-9-26.pdf,Kolhapur,Udagaon,jaysingpur,16.79148,74.57269,22.76081888758805,Low Risk
2026-09-10,2026-09-10 11:38:32,18003,"Byl Nair Hospital, Blood Centre","New OPD Bldg. 2nd Floor, Dr. A. L.Nair Road,, Mumbai Central, Mumbai,  Maharashtra","Phone: 2223027644 ,Fax: -, Email: nairbloodbank@yahoo.com",Govt.,19,1,35,3,37,17,15,1,blood-avail-data-10-9-26.pdf,Mumbai,Mumbai Central,Mumbai,18.97441,72.82229,13.38280069075897,Low Risk
2026-09-10,2026-09-10 09:48:49,18125,"Arpan Blood Centre, Blood Component And Apheresis Centre Kolhapur","1st floor,Saroj Apparment,, Subhash Road, Near Reliance Mall, Kolhapur,  KOLHAPUR, Kolhapur, Maharashtra","Phone: 8605757555 ,Fax: 1234567890, Email: arpanbloodbankkop@gmail.com",Charitable/Vol,80,1,150,2,101,1,10,0,blood-avail-data-10-9-26.pdf,Kolhapur,reliance mall,KOLHAPUR,16.71094,74.23765,19.72276961302424,Low Risk
2026-09-10,2026-09-10 17:04:27,18004,Goodwill Social ClubS Amruta Blood Centre,"Goodwill Social ClubS Amruta Blood Centre, Aurangabad, Aurangabad, Maharashtra","Phone: 7756067804 ,Fax: 0240-2351145, Email: amrutabloodbank@gmail.com",Charitable/Vol,41,3,83,1,33,3,11,0,blood-avail-data-10-9-26.pdf,Aurangabad,Cidco,Aurangabad,19.8578,75.33628,17.106460684239707,Low Risk
2026-09-10,2026-09-10 09:09:44,18247,Navjivan Blood Centre Mged By Saraswati Vidyaprasarak Foundation,"Shop No.1, Abhilasha II Punjabi Lane Borivali (W),, Mumbai, Mumbai,  Maharashtra","Phone: 9324071799 ,Fax: -, Email: navjivanbb@yahoo.com",Charitable/Vol,42,0,45,3,84,3,6,0,blood-avail-data-10-9-26.pdf,Mumbai,Borivali,Mumbai,19.2331,72.8525,22.96030402861879,Low Risk
2026-09-10,2026-09-10 09:43:59,18005,Breach Candy Hospital Trust Blood Centre,"60-A, Bhulabhai Desai Road, Mumbai, Mumbai, Maharashtra","Phone: 2223667820 ,Fax: 2223672666, Email:  drsunita.tulsiani@breachcandyhospital.org",Charitable/Vol,0,1,38,1,0,1,10,1,blood-avail-data-10-9-26.pdf,Mumbai,Breach Candy,Mumbai,18.97271,72.80439,26.03320150214812,Moderate Risk
2026-09-10,2026-09-10 11:38:30,18006,St. GeorgeS Hospital And Regional  Blood Centre,"St. GeorgeS Hospital And Regional  Blood Centre, Mumbai, Mumbai, Maharashtra","Phone: 9967494252 ,Fax: 22624464, Email: bb004@mahasbtc.com",Govt.,0,0,0,2,6,0,0,0,blood-avail-data-10-9-26.pdf,Mumbai,Fort,Mumbai,18.94068,72.83787,38.31974156272591,Moderate Risk
2026-09-10,2026-09-10 17:04:29,18248,Noor Hospital Blood Centre,"AURANGABAD JALNA ROAD Warudi,Tq,Badnapur,Dist,Jalna, Warudi, Jalna,  Maharashtra","Phone: 9765007406 ,Fax: 0248222251, Email: iimsr373@gmail.com",Charitable/Vol,39,3,54,0,49,5,21,1,blood-avail-data-10-9-26.pdf,Jalna,Jalna,Warudi,19.86859,75.65131,15.530370378998178,Low Risk
2026-09-10,2026-09-10 08:24:34,18120,"Late Balasaheb Datye, Lions Blood Centre, Ichalkaranji","5/468, Datye Mala, Lions Park,  Ichalkaranji, Tal-Hatkananga, Ichalkaranji,  Kolhapur, Maharashtra","Phone: 9689817995 ,Fax: 1234567890, Email: lbbank89@gmail.com",Charitable/Vol,10,0,8,0,9,0,2,0,blood-avail-data-10-9-26.pdf,Kolhapur,Hatkananga,Ichalkaranji,16.68168,74.46774,28.164475039619987,Moderate Risk
2026-09-10,2026-09-10 11:22:46,18241,Shrikrishna Blood Center,"Dr. Patange Hospital Building, Ajay Nagar, Omerga, , Omerga, Osmanabad,  Maharashtra","Phone: 9766083604 ,Fax: 2475250091, Email: dr.dbpatange@gmail.com",Charitable/Vol,91,7,49,5,51,3,45,0,blood-avail-data-10-9-26.pdf,Osmanabad,Ajay Nagar,Omerga,17.83503,76.62215,12.4742962358374,Low Risk
2026-09-10,2026-09-10 09:21:22,18121,"Mahatma Gandhi Hospital Blood Centre, New Pargaon","At.Post-New Pargaon, TQ-Hatkanangale,, Dist. Kolhapur, Hatkanangale, Kolhapur,  Maharashtra","Phone: 9823427765, 0230 / 2477081 - 83/2477308 ,Fax: 0230 - 2477081-83 ,  Email: mghbbnewpargaon@gmail.com",Charitable/Vol,25,0,11,1,50,4,5,0,blood-avail-data-10-9-26.pdf,Kolhapur,New Pargaon,Hatkanangale,16.86221,74.240034,20.85523046106068,Low Risk
2026-09-10,2026-09-10 05:58:12,18243,"Indian Red Cross Society Blood Centre, Nanded","Parsi Anjuman Complex, Vazirabad, Nanded, , Nanded, Nanded, Maharashtra","Phone: 9422172696 ,Fax: 1234567890, Email: ircsnanded@gmail.com",Red Cross,7,1,15,0,10,1,3,0,blood-avail-data-10-9-26.pdf,Nanded,Vazirabad,Nanded,19.15371,77.31165,41.69555235371252,Moderate Risk
2026-09-10,2026-09-10 08:14:53,18001,"Jaslok Hospital And Research Centre, Blood Centre","15,Dr.G.Deshmukh Marg,, Mumbai, Mumbai, Maharashtra","Phone: 9320918214 ,Fax: -, Email: bloodbank.officer@jaslokhospital.net",Charitable/Vol,2,0,7,0,5,0,1,0,blood-avail-data-10-9-26.pdf,Mumbai,Dr.G.Deshmukh,Mumbai,18.97172,72.80984,31.608668719081752,Moderate Risk
2026-09-10,2026-09-10 08:16:53,18122,Dr. D.Y Patil Hospital Blood Centre,"Kadamwadi,, Kadamwadi, Kolhapur, Kolhapur, Maharashtra","Phone:  985037295 ,Fax: 1234567890, Email: tejsheelingale@gmail.com",Charitable/Vol,12,5,36,2,26,2,2,0,blood-avail-data-10-9-26.pdf,Kolhapur,Kadamwadi,Kolhapur,16.71509,74.2567,19.024405925773216,Low Risk
2026-09-10,2026-09-10 07:46:55,18244,Golwalkari Guruji Blood Centre,"Near P.n.College, Banda Chat Road,, Nanded, Nanded, Maharashtra","Phone: 02462-243300, 8208453617 ,Fax: -, Email: ggbbnanded@gmail.com",Charitable/Vol,34,4,17,1,28,3,15,1,blood-avail-data-10-9-26.pdf,Nanded,Banda Chat,Nanded,19.13825,77.32096,15.086274639120552,Low Risk
2026-09-10,2026-09-10 09:08:23,18123,Rajarshi Shahu Indian Red Cross Blood Centre,"253/C/1, Rotary Samaj Seva Centre, K.E.Assembly Road,, Kolhapur, Kolhapur,  Maharashtra","Phone: (0231) 2651640 ,9923138264 ,Fax: (0231) 2667540  , Email:   rsbbkop@gmail.com",Red Cross,40,4,103,8,53,3,17,0,blood-avail-data-10-9-26.pdf,Kolhapur,K.E.Assembly,Kolhapur,16.69132,74.24487,12.471365428553526,Low Risk
2026-09-10,2026-09-10 08:23:12,18240,"Ankur Hospital Blood Centre, Chandrapur","Balaji Ward, Chandrapur, Chandrapur, Chandrapur, Maharashtra","Phone: 9422135495 / 9422176697,07172-251522 ,Fax: -, Email:  ankurhospital@rediffmail.com",Charitable/Vol,4,0,11,0,20,2,3,0,blood-avail-data-10-9-26.pdf,Chandrapur,Balaji Nagar,Chandrapur,19.97046,79.30148,26.455050335687563,Moderate Risk
2026-09-10,2026-09-10 17:04:28,283459,"Azad Panchi Groups Sanchalit, Janseva Blood Centre, Hinjewadi Phase-1, Pune","S.No. 271/2A/2A, Flat No. 101, 102, 103, 104, 105, 1st Floor, Hinjewadi Pune,  Pune, Maharashtra","Phone: 70578 81044 ,Fax: -, Email: janasevabloodcenter@gmail.com",Charitable/Vol,20,2,23,2,25,3,14,2,blood-avail-data-10-9-26.pdf,Pune,Hinjewadi,Hinjewadi,18.49831,73.69183,14.093229122661226,Low Risk
2026-09-10,2026-09-10 00:18:34,281039,General Hospital Malegaon Blood Centre,"First Floor Rahul Nagar Kalikuti, Malegaon , Nashik, Maharashtra","Phone: 7588788915, 9820271312 ,Fax: -, Email:  ghmalegaonbloodbank@gmail.com",Govt.,0,0,0,0,0,0,0,0,blood-avail-data-10-9-26.pdf,Nashik,Malegaon,Malegaon,20.55362,74.52062,50.0,Moderate Risk
2026-09-10,2026-09-10 08:31:10,18007,Saifee Hospital Trust Blood Centre,"Post box no.3771, 15/17, Maharshi Karve Marg, Opp Charni Roa, Mumbai, Mumbai,   Maharashtra","Phone: 9869784307 ,Fax: 1234567890, Email: saifeebloodbank@yahoo.co.in",Charitable/Vol,0,0,0,2,2,1,2,0,blood-avail-data-10-9-26.pdf,Mumbai,Charni Road,Mumbai,18.9525,72.81819,38.34259499726832,Moderate Risk
2026-09-10,2026-09-10 09:04:51,18129,Chattrapati Shahu Maharaj Aadhar Blood Centre,"Sr.No. 31/1/1, Plot Number 228,Building No.698, Patil Plaza,, Pune, Pune,  Maharashtra","Phone: 9096395872 ,Fax: -, Email: aadharbloodbank@gmail.com",Charitable/Vol,65,1,101,0,140,3,25,0,blood-avail-data-10-9-26.pdf,Pune,Patil Plaza,Pune,18.46625,73.85771,18.95391188194418,Low Risk
2026-09-10,2026-09-10 09:39:34,18008,"Cama And Albles Hosp., Abdul Fazalbhoy Blood Centre","Mahapalika Marg, Mumbai CST,, Mumbai, Mumbai, Maharashtra","Phone: 2222710319 ,Fax: -, Email: bb214mahasbtc@gmail.com",Govt.,0,0,0,0,0,0,0,0,blood-avail-data-10-9-26.pdf,Mumbai,Mumbai Cst,Mumbai,18.94215,72.83223,50.0,Moderate Risk
2026-09-10,2026-09-10 11:03:12,18009,Bombay Red Cross Blood Centre,"141,Shahid Bhagat Singh Road, Town Hall Compound Near R.B.I., Mumbai, Mumbai,  Maharashtra","Phone: 9819424404 ,Fax: -, Email: brcbc@gmail.com",Red Cross,0,0,0,0,0,0,0,0,blood-avail-data-10-9-26.pdf,Mumbai,Fort,Mumbai,18.9229,72.83153,49.187898944127205,Moderate Risk
2026-09-10,2026-09-10 11:11:01,284140,Arpan Blood Centre Nanded,"2nd Floor, Dayama Complex, Doctors Lane Ghamodiya, Nanded, Nanded, Nanded,  Maharashtra","Phone: 9561400605 ,Fax: -, Email: abbnanded@gmail.com",Charitable/Vol,34,0,4,0,35,0,8,0,blood-avail-data-10-9-26.pdf,Nanded,Nanded,Nanded,20.739047,79.779246,27.297368261399,Moderate Risk
2026-09-10,2026-09-10 05:53:26,18214,"Kakasaheb Chitle  Memorial Centre Sanchalit,  Jankalyan Blood Centre","City Survey no.1651, Near lokmanya vyayamshala , shivaji cha, Raigarh, Raigarh,  Maharashtra","Phone: 8983207241 ,Fax: -, Email: jkrp_mahad@rediffmail.com",Charitable/Vol,41,1,8,1,30,1,15,1,blood-avail-data-10-9-26.pdf,Raigarh,Raigrah,Raigarh,18.08202,73.42244,21.460737840807,Low Risk
2026-09-10,2026-09-10 07:43:46,18215,"Shree Sai Medical TrustS,  Shree Sai Blood Centre, Old Panvel","Shree Sai Medical TrustS,  Shree Sai Blood Centre, Old Panvel, NEAR TALUKA  POLICE STATION OLD PANVEL PANVEL, Panvel, Raigarh, Maharashtra","Phone: 9223300850 ,Fax: -, Email: ssbbpanvel@gmail.com",Charitable/Vol,5,0,1,0,12,1,4,0,blood-avail-data-10-9-26.pdf,Raigarh,Panvel,Panvel,18.98636,73.09504,29.63864199015627,Moderate Risk
2026-09-10,2026-09-10 17:04:28,284016,"Dr. R.N.Cooper Hospital Blood Centre Vile Parle (W) Mumbai,","F- Wing, Room No.-13, 1st Floor, North-South Road No-1, Vil, Mumbai, Mumbai,  Maharashtra","Phone: 8208555090 ,Fax: -, Email: cooperbloodcentre@gmail.com",Charitable/Vol,129,4,194,7,221,18,32,2,blood-avail-data-10-9-26.pdf,Mumbai,Parel,Mumbai,19.078545,72.878176,5.77049848694194,Low Risk
2026-09-10,2026-09-10 09:43:58,284015,Aai Bahuuddeshiya Sevabhavi Sanstha Shourya Blood Centre Yavatmal,"Plot No. 26/02, Second Floor, Gourav Complex, Near Rana Prat, Yavatmal,  Maharashtra","Phone: 9552865402 ,Fax: -, Email: shouryabloodcentre@gmail.com",Charitable/Vol,43,1,124,5,121,5,26,0,blood-avail-data-10-9-26.pdf,Yavatmal,Yavatmal,Yavatmal,20.39661,78.14152,14.083850187606592,Low Risk
2026-09-10,2026-09-10 10:15:12,284499,"M/S.Uaims Advanced Blood Centre, Ushahkal Abhinav Institute Of Medical  Sciences(Uaims), Sangli. (A U","Room No:1 to 5, 2nd Floor, Building No:B, New S.No.105(Old S, Sangli,  Maharashtra","Phone: 2333500315 ,Fax: -, Email: uaimsabc@gmail.com",Private,25,0,10,0,24,0,18,0,blood-avail-data-10-9-26.pdf,Sangli,Sangli,Sangli,16.83183,74.57424,28.80453969699649,Moderate Risk
2026-09-10,2026-09-10 11:21:05,284014,"Shri Kamala Bhavani Blood Centre, Karmala","CS No. 3976/2/15, 1st Floor, Amarnath Tower, Swatantra Saini, Karmala, Solapur,  Maharashtra","Phone: 9689838183, 8888800050 ,Fax: -, Email:  kamalabhavanibloodcentre@gmail.com",Charitable/Vol,0,0,0,0,0,0,0,0,blood-avail-data-10-9-26.pdf,Solapur,Swatantra Saini,Karmala,18.4045,75.1954,33.57680824276636,Moderate Risk
2026-09-10,2026-09-10 09:48:07,284254,Blood Center District Hospital Aurangabad,"Gut no.737 Opposite Airport Jalna Road, Chikalthana Aurangab, Aurangabad,  Aurangabad, Maharashtra","Phone: 8037997750 ,Fax: 1234567890, Email: bloodcenterdhabad@gmail.com",Govt.,11,1,15,5,10,2,22,3,blood-avail-data-10-9-26.pdf,Aurangabad,Chikalthana,Aurangabad,19.8682,75.40466,16.05268606476883,Low Risk
2026-09-10,2026-09-10 10:05:32,18216,Rotary Club New Panvel Charitable  Trust S Late Dr. B.V. Limaye Blood Centre,"Plot No-8,sect.1, Khanda Colony,Mumbai Pune Road, New Panvel, PANVEL, Raigarh,  Maharashtra","Phone: 9867880705 ,Fax: -, Email: rotarybloodbank.newpanvel@gmail.com",Charitable/Vol,16,5,8,4,26,4,6,1,blood-avail-data-10-9-26.pdf,Raigarh,Panvel,PANVEL,19.00827,73.10821,15.454352001257242,Low Risk
2026-09-10,2026-09-10 10:26:39,283286,Raigad Hospital Blood Centre Of Saraswati Education Society,"Room no.301, 3rd floor, B-wing, C/o. Raigad hospital and res, karjat, Raigarh,  Maharashtra","Phone: 9970592341 ,Fax: -, Email: rhbc.ses@tasgaonkartech.com",Charitable/Vol,13,1,6,1,23,2,5,1,blood-avail-data-10-9-26.pdf,Raigarh,Karjat,karjat,18.57983,75.001532,16.180300328985005,Low Risk
2026-09-10,2026-09-10 10:24:06,18223,Dattaji Bhale Blood Centre,"C/o: Dr.Hegdewar Rugnalaya Campus, Near Gajanan Mandir, Jawa, Aurangabad,  Aurangabad, Maharashtra","Phone: 0240-2335196 / 2331195 ,Fax: 0240-2341849, Email: manjusha- kulkarni@hedgewar.org",Charitable/Vol,147,0,161,16,262,2,44,4,blood-avail-data-10-9-26.pdf,Aurangabad,Jawa,Aurangabad,19.86931,75.34824,12.984002458186888,Low Risk
2026-09-10,2026-09-10 10:47:47,18102,"Krishna Hospital And Medical Research Centre, Blood Centre","Poona Banglore(NH4)Highway Near Debhewadi Road, Tal- Karad, , Poona  Banglore(NH4)Highway Near Debhewadi Road, Tal- Karad, , Satara, Satara, Maharashtra","Phone: 9420463203 ,Fax: 0216242170, Email: khbloodbank123@gmail.com",Charitable/Vol,70,7,110,7,101,7,29,3,blood-avail-data-10-9-26.pdf,Satara,Karad,Satara,17.285065,74.185701,8.269882495811878,Low Risk
2026-09-10,2026-09-10 09:36:31,18103,Mauli Blood Centre satara,"529 B/1, Parasnis Colony, Behind Dr. Pendharkar Hospital, Sadarbazar,  Satara,Maharashtra., Satara, Satara, Maharashtra","Phone: 9423032454 ,Fax: 0, Email: maulibloodbank@gmail.com",Charitable/Vol,39,2,39,0,31,1,8,0,blood-avail-data-10-9-26.pdf,Satara,Sadarbazar,Satara,17.68046,74.01826,21.120342571455872,Low Risk
2026-09-10,2026-09-10 08:32:34,18104,Phaltan Medical FoundationS Blood Centre,"Phaltan Medical FoundationS Blood Centre, Phaltan, Satara, Maharashtra","Phone: 7588381633 ,Fax: -, Email: bloodbankpmf@gmail.com",Charitable/Vol,64,4,8,7,45,5,13,2,blood-avail-data-10-9-26.pdf,Satara,Phaltan,Phaltan,17.98445,74.43604,10.504316069688317,Low Risk
2026-09-10,2026-09-10 09:21:39,18225,Adarsh Blood Centre,"Office No. U.5, F3-6, CTS No.12373/26, 2nd Floor, Opp. Seven, Aurangabad,  Aurangabad, Maharashtra","Phone: 9595163163 ,040 -  6602163 / 2328362  ,Fax: -, Email:  adm.adarshbb@gmail.com",Charitable/Vol,52,0,181,0,122,0,27,0,blood-avail-data-10-9-26.pdf,Aurangabad,Aurangabad,Aurangabad,19.8755,75.35243,25.91278653166787,Moderate Risk
2026-09-10,2026-09-10 00:36:45,18105,Yashwantrao Chavan Blood Centre,"Phase 5, Super market, 1st flor hall no.2/1 final plot no.43, Karad, Satara,  Maharashtra","Phone: 9960690605, 9960690601,(02164)228122 ,Fax: -, Email:  sandeepyadav373@gmail.com",Charitable/Vol,4,0,0,1,0,2,0,0,blood-avail-data-10-9-26.pdf,Satara,Karad,Karad,17.27921,74.18262,39.91851553461271,Moderate Risk
2026-09-10,2026-09-10 08:18:35,18226,Lions Blood Centre,"1st floor, Above Lions Balsadan, near Guru Teg Bahadur Engli, Auranagabad,  Aurangabad, Maharashtra","Phone: 8275092594 ,Fax: -, Email: lionsbloodbank0708@gmail.com",Charitable/Vol,50,0,72,0,53,1,10,0,blood-avail-data-10-9-26.pdf,Aurangabad,Guru Teg Bahadur,Aurangabad,19.86711,75.32823,26.61856481392377,Moderate Risk
2026-09-10,2026-09-10 17:04:28,18220,"Mauli Blood Centre, Latur","Kailas Plaza, Barshi Road,, Latur, Latur, Maharashtra","Phone: 7058899995 ,Fax: -, Email: mauliblood9420@gmail.com",Charitable/Vol,38,2,37,0,32,1,9,0,blood-avail-data-10-9-26.pdf,Latur,Barshi,Latur,18.40198,76.55952,19.819031227211987,Low Risk
2026-09-10,2026-09-10 11:09:00,18221,Shri Sai Seva Medical Foundation Sanchalit Nirnay Janseva Blood Centre,"C.S.No.4755/2 - A Nirnay Diagnostic research centre Maa Rani, Dhule, Dhule,  Maharashtra","Phone: 9372811919,02562-238555/325768 ,Fax: -, Email:  nirnayjansevabloodbank@gmail.com",Charitable/Vol,12,2,25,0,30,1,1,0,blood-avail-data-10-9-26.pdf,Dhule,C.S.No,Dhule,20.90422,74.7749,22.91618622835158,Low Risk
2026-09-10,2026-09-10 09:54:32,18227,Jankalyan Blood Centre,"J.Ranade Smruti Bhawan, APMCS Chatrapati Shivaji Complex, W, Jalna, Jalna,  Maharashtra","Phone: 9422218521,02482-238397 / 243085 ,Fax: -, Email:  jalnajankalyan@gmail.com",Charitable/Vol,84,11,138,7,84,0,86,3,blood-avail-data-10-9-26.pdf,Jalna,Apmcs Chatrapati Shivaji Complex,Jalna,19.82969,75.88003,9.933542885309024,Low Risk
2026-09-10,2026-09-10 00:27:58,18228,"Civil Surgeon, General Hospital, Blood Centre","Genral Hospital Blood center jalna near Samarth nagar , Jalna, Jalna,  Maharashtra","Phone: 9561354763 ,Fax: 02482-225508, Email: ghbbjalna@gmail.com",Govt.,20,0,20,0,15,0,4,0,blood-avail-data-10-9-26.pdf,Jalna,Samarth Nagar,Jalna,19.83234,75.87449,32.17601661939325,Moderate Risk
2026-09-10,2026-09-10 07:55:07,18107,Dr. Hegdewar Rakta Pedhi,"Sahyadri Shopping Centre , RailwayLines, Solapur, Solapur, Maharashtra","Phone: 8975589933 ,Fax: -, Email: hedgewar.raktapedhi@gmail.com",Charitable/Vol,104,10,183,4,133,0,48,1,blood-avail-data-10-9-26.pdf,Solapur,Railwaylines,Solapur,17.66388,75.90064,12.945655317412651,Low Risk
2026-09-10,2026-09-10 09:41:19,18108,"Ima, Sahakar Maharshi Shankarrao Mohite Patil Blood Centre","804, Old Pandharpur Road, Ganeshnagar Akluj,, Solapur, Solapur, Maharashtra","Phone: 02185-222101/225601 ,Fax: 02185-222665/222166, Email:  imabloodbank136@rediffmail.com",Charitable/Vol,19,1,11,9,60,0,12,2,blood-avail-data-10-9-26.pdf,Solapur,Ganeshnagar Akluj,Solapur,17.87385,75.00988,25.56998547212744,Moderate Risk
2026-09-10,2026-09-10 17:04:29,18229,Kalpataru Bahuuddeshiya Sansthas Lokmanya Blood Centre Gondia,"Sheet No.50B, Plot No.839/1, Near Sai Sonography, Hanuman Ma, Gondia, Gondiya,  Maharashtra","Phone: 9552556418 ,Fax: 0, Email: lokmanyabb@gmail.com",Charitable/Vol,10,0,0,0,0,0,0,0,blood-avail-data-10-9-26.pdf,Gondiya,Hanuman Ma,Gondia,21.4578,80.19954,41.58102790731768,Moderate Risk
2026-09-10,2026-09-10 09:04:26,284361,"Laksh Foundation, Lifeline Blood Centre, Nashik","Suyojit Commercial Complex, Surve No. 804/A-123, Shop No L9B, Nashik, Nashik,  Maharashtra","Phone: 8308400083 ,Fax: -, Email: lifelinebloodbanknashik@gmail.com",Charitable/Vol,33,3,82,0,129,6,30,0,blood-avail-data-10-9-26.pdf,Nashik,Suyojit Commercial Complex,Nashik,20.011248,73.790236,14.481597227099272,Low Risk
2026-09-10,2026-09-10 16:06:30,18109,"Indian Red Cross Society Blood Centre, Bai Gopabai Damani Blood Centre,  Solapur","Bai Gopabai Damani Blood Bank, 165 Railway Line ,Red Cross R, Solapur, Solapur,  Maharashtra","Phone: 8483922106 ,Fax: 1234567890, Email: gopabaidamani@yahoo.com",Red Cross,0,5,46,0,135,4,0,0,blood-avail-data-10-9-26.pdf,Solapur,Red Cross R,Solapur,17.67304,75.90713,27.372696145019965,Moderate Risk
2026-09-10,2026-09-10 00:05:33,284360,"Criticare Asia Hospital Blood Centre, Pvt. Ltd., Kurla (W), Mumbai","Room No. 29 to 44, Upper Basment, Criticare Asia Multispecia, Kurla, Mumbai,  Mumbai, Maharashtra","Phone: 022-675567 ,Fax: -, Email: bloodcenter.k@criticareasiahospital.com",Private,4,0,7,0,4,0,2,0,blood-avail-data-10-9-26.pdf,Mumbai,Kurla,Mumbai,19.078545,72.878176,41.10748683546292,Moderate Risk
2026-09-10,2026-09-10 09:56:31,27146,"Govt. Medical College Blood Centre, Nagpur","Model Blood Bank, 2nd Floor, Hospital Building, Govt. Medical College &  Hospital, Nagpur, Nagpur, Maharashtra","Phone: 9673521263 ,Fax: -, Email: gmchbbngp@gmail.com",Govt.,14,0,3,1,8,0,0,2,blood-avail-data-10-9-26.pdf,Nagpur,Hospital Building,Nagpur,21.1261,79.0971,32.54231085583287,Moderate Risk
2026-09-10,2026-09-10 08:28:51,284359,"Maha Victory Charitable Trust, Lifeline Blood Centre, Bapgaon, Tal. Bhiwandi,  Dist. Thane","Shop No. 5,6,7, Shri Shankara Complex, Opp. Kalyan Cancer Ho, Bapgaon Tal  Bhiwandi, Thane, Maharashtra","Phone: 9082578110 ,Fax: -, Email: lifeline23.bapgaon@gmail.com",Charitable/Vol,2,0,13,2,9,0,4,0,blood-avail-data-10-9-26.pdf,Thane,Kalyan,Bhiwandi,19.194329,72.970178,31.08134277426242,Moderate Risk
2026-09-10,2026-09-10 10:56:34,284358,"Poona Medical Relief And Research Foundation, Kai Madhukar Sakharam Bidkar  Blood Centre, Pune","2nd floor, Kamala Nehru Hospital attached to Bharat Ratna At, Pune, Pune,  Maharashtra","Phone: 9422666541 ,Fax: -, Email: bidkarbloodcentre@gmail.com",Charitable/Vol,35,2,2,5,4,4,9,1,blood-avail-data-10-9-26.pdf,Pune,Mangalwar Peth,Pune,18.521428,73.854454,18.181374303601096,Low Risk
2026-09-10,2026-09-10 17:04:28,27145,"Civil Surgeon, District General Hospital Blood Centre & Blood Component Unit  Hingoli","District General Hospital Blood Bank & Blood Component unit,  Hingoli Akola,  Road Risala Bazar, Hingoli, Hingoli, Maharashtra","Phone: 9422287396 ,Fax: 0, Email: bloodbankhingoli@gmail.com",Govt.,7,1,40,3,18,1,16,0,blood-avail-data-10-9-26.pdf,Hingoli,Hingoli Akola,Hingoli,19.71737,77.14937,19.73428007185368,Low Risk
2026-09-10,2026-09-10 17:04:27,284112,Mahalaxmi Blood Centre,"1082/K/1A, B Ward, Second floor, west side, Mahila Sankul bu, Kolhapur,  Maharashtra","Phone: 9561076070 ,Fax: -, Email: mahalaxmibloodcentrekop@gmail.com",Charitable/Vol,44,1,2,1,66,3,0,2,blood-avail-data-10-9-26.pdf,Kolhapur,West Side,Kolhapur,19.780323,79.111326,15.347887312664676,Low Risk
2026-09-10,2026-09-10 07:15:26,284350,Manipal Hospitals Pvt Ltd Blood Centre,"Survey no. 111/11/1, Third Floor, Baner Mahalunge Road, Opp., Baner, Pune, Pune,  Maharashtra","Phone: 8087463994 ,Fax: -, Email: bloodbank.mhpb@manipalhospitals.com",Private,8,0,5,3,11,3,4,0,blood-avail-data-10-9-26.pdf,Pune,Baner,Pune,18.521428,73.854454,27.53976792163093,Moderate Risk
2026-09-10,2026-09-10 09:03:05,283260,Samarpit Bahuddeshiya Sevabhavi Sanshta Tarpan Blood Centre,"2nd floor, vishwaraj Hospital, Gat no-499, Loni Kalbhor, Kad, Pune, Pune,  Maharashtra","Phone: 9545793999 ,Fax: -, Email: shashisrijagadale@gmail.com",Charitable/Vol,23,16,79,11,20,13,8,5,blood-avail-data-10-9-26.pdf,Pune,Loni Kalbhor,Pune,18.521428,73.854454,5.212246304022793,Low Risk
2026-09-10,2026-09-10 09:16:36,18201,"Dr. D.Y. Patil Hospital And Research Centre, Blood Centre","Sector-5, Nerul(E) Navi Mumbai, Thane, Thane, Maharashtra","Phone: 8828867080 ,Fax: 0, Email: bloodbank.dyph@gmail.com",Charitable/Vol,0,1,0,2,14,0,1,2,blood-avail-data-10-9-26.pdf,Thane,Nerul,Thane,19.04125,73.02415,30.44613678840708,Moderate Risk
